asset_id,asset_name,asset_type,owner_name,owner_ticker,owner_match_confidence,development_phase,indications,score,score_drivers,source_name,source_id,source_url,published_at,patent_expiry,exclusivity_expiry,metadata
103216e2b49fd299fc6b,NAPROXEN,approved_small_molecule,GRANULES INDIA LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,074140,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN""]}"
c3f1d43bbc8d88f11de1,NAPROXEN,approved_small_molecule,HETERO LABS LTD UNIT III,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,215776,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SUSPENSION;ORAL""], ""trade_names"": [""NAPROXEN""]}"
444d261594e177cc9ac7,NAPROXEN,approved_small_molecule,HIKMA PHARMACEUTICALS USA INC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,074190,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SUSPENSION;ORAL""], ""trade_names"": [""NAPROXEN""]}"
d7e0c4f20a4146f03922,NAPROXEN,approved_small_molecule,NOVITIUM PHARMA LLC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,"211910,218497",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SUSPENSION;ORAL"", ""TABLET, DELAYED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN""]}"
87b77e6f67adbd9c63cc,NAPROXEN,approved_small_molecule,NUVO PHAMACEUTICALS INC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,091432,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, DELAYED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN""]}"
514a498309340ed526a0,NAPROXEN,approved_small_molecule,SCIEGEN PHARMACEUTICALS INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,212517,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN""]}"
12a13c2f8256c098fec3,NAPROXEN,approved_small_molecule,TEVA PHARMACEUTICALS USA INC,,0.0,approved,[],28.48,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,"074201,075227",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, DELAYED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""NAPROXEN""]}"
ccbb120b776ff42985be,NAPROXEN,approved_small_molecule,TP ANDA HOLDINGS LLC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,216908,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, DELAYED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN""]}"
11dac4b48dd2ae65cca4,NAPROXEN,approved_small_molecule,ZYDUS PHARMACEUTICALS USA INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (16 applicants)""]",FDA Orange Book,078620,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 16, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN""]}"
9e334c3cb57fed403fee,NAPROXEN SODIUM,approved_small_molecule,ACTAVIS LABORATORIES FL INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,075416,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
c6c899a614275dae00e9,NAPROXEN SODIUM,approved_small_molecule,AMNEAL PHARMACEUTICALS NY LLC,AMRX,0.9,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,079096,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
0c1ddf0f558fe844a011,NAPROXEN SODIUM,approved_small_molecule,ATNAHS PHARMA US LTD,,0.0,approved,[],43.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,018164,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""ANAPROX DS""]}"
378a9426d1f10f82a861,NAPROXEN SODIUM,approved_small_molecule,AUROBINDO PHARMA LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,"200629,205497",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
091d1afe5494a49cde6b,NAPROXEN SODIUM,approved_small_molecule,BAYER HEALTHCARE LLC,,0.0,approved,[],43.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,020204,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""ALEVE""]}"
9586f0bebbe2d84260b3,NAPROXEN SODIUM,approved_small_molecule,BIONPHARMA INC,,0.0,approved,[],43.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,021920,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,2026-03-03,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 5, ""routes"": [""CAPSULE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
956612302b2185d7218f,NAPROXEN SODIUM,approved_small_molecule,CATALENT PHARMA SOLUTIONS LLC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,202807,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
2e31ae7c8d5444d3b534,NAPROXEN SODIUM,approved_small_molecule,CONTRACT PHARMACAL CORP,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,074635,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
462bd803660d8e2e317a,NAPROXEN SODIUM,approved_small_molecule,DR REDDYS LABORATORIES INC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,075168,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
cef8fcd95c9c4bf66ff0,NAPROXEN SODIUM,approved_small_molecule,DR REDDYS LABORATORIES LTD,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,078486,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
9d00de875d401fa9c80a,NAPROXEN SODIUM,approved_small_molecule,GLENMARK PHARMACEUTICALS LTD,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,078314,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
3f830c6b497a4913a5a8,NAPROXEN SODIUM,approved_small_molecule,GRANULES INDIA LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,091353,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
2aa29b90638a3e938e5a,NAPROXEN SODIUM,approved_small_molecule,HETERO LABS LTD UNIT V,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,211065,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
ef381574d0b5134fb269,NAPROXEN SODIUM,approved_small_molecule,L PERRIGO CO,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,074661,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
4045f0e58cffeaf75add,NAPROXEN SODIUM,approved_small_molecule,LNK INTERNATIONAL INC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,204872,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
2203d998671416fac0ad,NAPROXEN SODIUM,approved_small_molecule,MARKSANS PHARMA LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,090545,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
2939ebbd7e52f81c5913,NAPROXEN SODIUM,approved_small_molecule,PATHEON SOFTGELS BV,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,214463,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
e281d03cd917acafc6f1,NAPROXEN SODIUM,approved_small_molecule,PURACAP PHARMACEUTICAL LLC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,208363,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
6f6d5b5951c16aea8e85,NAPROXEN SODIUM,approved_small_molecule,SCIEGEN PHARMACEUTICALS INC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,212199,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
0a87096101e8d159a824,NAPROXEN SODIUM,approved_small_molecule,TWI PHARMACEUTICALS INC,,0.0,approved,[],45.47,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,020353,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""NAPRELAN""]}"
6fbbc7df37d8989af12e,NAPROXEN SODIUM,approved_small_molecule,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (21 applicants)""]",FDA Orange Book,212033,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 21, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NAPROXEN SODIUM""]}"
ecd30e75d85d673b83c5,NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE,approved_small_molecule,AUROBINDO PHARMA LTD,,0.0,approved,[],36.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,211360,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE""]}"
55dc4d9ce7f693f21278,NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE,approved_small_molecule,DR REDDYS LABORATORIES INC,,0.0,approved,[],36.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,077381,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE""]}"
23aa7be380d3433c6d98,NAPROXEN SODIUM; PSEUDOEPHEDRINE HYDROCHLORIDE,approved_small_molecule,L PERRIGO CO,,0.0,approved,[],36.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,076518,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""NAPROXEN SODIUM AND PSEUDOEPHEDRINE HYDROCHLORIDE""]}"
f1d41b5736b571c936df,NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE,approved_small_molecule,AUROBINDO PHARMA LTD,,0.0,approved,[],30.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (4 applicants)""]",FDA Orange Book,207457,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 4, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""SUMATRIPTAN AND NAPROXEN SODIUM""]}"
cd0ffe03f60d5264e39c,NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE,approved_small_molecule,CURRAX PHARMACEUTICALS LLC,,0.0,approved,[],48.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (4 applicants)""]",FDA Orange Book,021926,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,2026-04-02,,"{""applicant_count_for_ingredient"": 4, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 2, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""TREXIMET""]}"
23a46f750e96f7bab0e2,NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE,approved_small_molecule,RISING PHARMA HOLDINGS INC,,0.0,approved,[],30.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (4 applicants)""]",FDA Orange Book,090872,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 4, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""SUMATRIPTAN AND NAPROXEN SODIUM""]}"
cddbd74b0c80a8de593d,NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE,approved_small_molecule,SUN PHARMACEUTICAL INDUSTRIES LTD,,0.0,approved,[],30.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (4 applicants)""]",FDA Orange Book,202803,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 4, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""SUMATRIPTAN AND NAPROXEN SODIUM""]}"
d33e27e63a4d00db24d7,NARATRIPTAN HYDROCHLORIDE,approved_small_molecule,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,,0.0,approved,[],37.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,200502,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NARATRIPTAN""]}"
e7c4428da25f0eb70f03,NARATRIPTAN HYDROCHLORIDE,approved_small_molecule,HIKMA PHARMACEUTICALS USA INC,,0.0,approved,[],37.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,090381,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NARATRIPTAN""]}"
57c0d958597183795553,NARATRIPTAN HYDROCHLORIDE,approved_small_molecule,ORBION PHARMACEUTICALS PRIVATE LTD,,0.0,approved,[],37.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""limited listed competition (3 applicants)""]",FDA Orange Book,091441,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 3, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NARATRIPTAN""]}"
b4d71af9ccbde0b4265c,NATAMYCIN,approved_small_molecule,HARROW EYE LLC,,0.0,approved,[],59.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""single listed applicant for ingredient""]",FDA Orange Book,050514,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 1, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""SUSPENSION;OPHTHALMIC""], ""trade_names"": [""NATACYN""]}"
5c2a1815e4326340185a,NATEGLINIDE,approved_small_molecule,CADILA PHARMACEUTICALS LTD,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,206432,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
b7b9db29fd4b08a72638,NATEGLINIDE,approved_small_molecule,DR REDDYS LABORATORIES LTD,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,077461,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
fa2c1a9ade082b472b70,NATEGLINIDE,approved_small_molecule,RISING PHARMA HOLDINGS INC,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,205544,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
30212bb2b6e1b1569882,NATEGLINIDE,approved_small_molecule,STRIDES PHARMA INTERNATIONAL AG,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,077463,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
8679dd6e04b809ca235f,NATEGLINIDE,approved_small_molecule,WATSON LABORATORIES INC,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,077462,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
e2350fe329b12b3f86e7,NATEGLINIDE,approved_small_molecule,ZYDUS PHARMACEUTICALS USA INC,,0.0,approved,[],31.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""moderate listed competition (6 applicants)""]",FDA Orange Book,205248,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 6, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""NATEGLINIDE""]}"
29c7f5ab605bebc807f1,NAVEPEGRITIDE,approved_small_molecule,ASCENDIS PHARMA GROWTH DISORDERS AS,,0.0,approved,[],85.47,"[""FDA-listed marketed product"", ""innovator/reference application"", ""16.3 years of listed protection"", ""single listed applicant for ingredient""]",FDA Orange Book,219164,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,2042-11-12,2033-02-27,"{""applicant_count_for_ingredient"": 1, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 12, ""routes"": [""POWDER;SUBCUTANEOUS""], ""trade_names"": [""YUVIWEL""]}"
